gender,weight,height,age,activity,goal,target_weight,days,calories,protein,carbs,fat
female,54,151,35,low,build_muscle,63,136,1562,93,181,51
female,77,166,42,moderate,gain_weight,85,48,2634,159,321,78
male,67,163,40,low,build_muscle,70,168,2189,139,265,63
female,81,169,36,moderate,lose_weight,76,156,2186,177,223,64
female,73,184,21,moderate,build_muscle,87,124,2790,134,356,91
male,51,153,47,moderate,gain_weight,54,89,2183,92,305,65
male,94,170,40,high,lose_weight,69,80,2358,189,235,73
male,73,150,39,low,gain_weight,75,98,2059,139,266,48
female,80,162,27,high,lose_weight,51,97,1909,142,194,62
female,72,162,35,high,gain_weight,88,62,2635,137,323,87
female,52,162,46,moderate,lose_weight,47,117,1501,110,155,48
female,52,164,46,high,lose_weight,39,60,1374,111,135,42
male,70,173,47,high,build_muscle,72,55,3091,146,456,75
female,56,161,43,high,lose_weight,33,149,1438,116,155,38
male,86,182,27,moderate,gain_weight,105,166,3268,173,444,88
female,66,168,45,moderate,gain_weight,77,159,2310,125,331,53
female,64,172,27,low,build_muscle,81,88,1946,137,249,44
female,61,169,34,high,build_muscle,78,85,2692,102,428,63
female,97,171,26,moderate,build_muscle,112,127,2938,173,353,92
male,92,158,34,low,build_muscle,115,32,2411,187,237,78
male,93,159,46,high,gain_weight,96,137,3333,152,479,89
male,56,162,34,low,gain_weight,67,64,2038,91,279,61
female,53,150,26,low,build_muscle,60,58,1651,96,198,52
male,79,180,25,low,gain_weight,83,30,2505,129,348,66
female,78,172,50,moderate,build_muscle,82,128,2499,142,301,80
male,94,181,31,high,lose_weight,75,128,2645,176,347,61
female,71,172,22,high,lose_weight,42,144,1821,121,223,49
female,56,170,29,low,gain_weight,64,139,1892,106,258,48
female,81,185,39,low,lose_weight,62,107,1245,146,71,41
male,59,182,18,moderate,lose_weight,45,136,1867,122,249,42
male,63,182,21,moderate,build_muscle,67,139,2893,131,379,94
male,78,155,29,moderate,gain_weight,88,32,2894,154,416,67
male,98,188,18,low,build_muscle,121,85,2805,183,375,63
female,96,184,28,high,build_muscle,99,114,3529,179,498,90
female,53,157,43,moderate,lose_weight,41,149,1199,104,131,28
male,95,158,24,moderate,gain_weight,101,140,3249,186,438,83
male,68,176,22,high,gain_weight,83,176,3183,138,432,100
male,72,151,46,low,gain_weight,87,82,1953,148,235,46
female,90,161,21,low,lose_weight,62,65,1351,186,54,43
female,71,160,39,high,lose_weight,56,152,1683,125,199,42
male,93,174,49,high,lose_weight,72,150,2271,157,240,75
male,92,153,25,high,gain_weight,106,143,3289,193,442,83
female,78,181,31,moderate,gain_weight,84,72,2849,132,381,88
male,89,163,23,high,build_muscle,91,149,3276,162,448,92
male,59,178,42,low,lose_weight,35,71,1122,102,101,34
female,71,170,44,low,build_muscle,90,160,1931,140,221,53
female,76,186,25,high,lose_weight,58,64,2048,166,237,47
female,70,186,50,low,build_muscle,89,71,2084,126,272,54
female,76,184,20,high,build_muscle,82,98,3160,163,444,81
female,68,185,37,high,gain_weight,82,171,2912,138,441,65
female,91,150,47,high,gain_weight,117,85,2792,199,300,88
male,93,162,37,moderate,gain_weight,107,37,3167,201,386,90
female,85,171,30,low,build_muscle,87,125,2325,186,239,68
female,91,177,24,high,lose_weight,75,159,2232,180,259,52
male,91,167,19,moderate,lose_weight,63,172,2096,166,237,53
male,64,160,29,moderate,build_muscle,75,39,2621,118,396,62
female,66,182,23,moderate,build_muscle,75,92,2694,131,371,75
male,95,185,33,high,lose_weight,62,129,2558,203,299,60
female,67,167,30,high,lose_weight,52,50,1710,116,190,53
female,98,154,28,high,lose_weight,69,72,2174,188,240,50
female,72,190,47,low,lose_weight,57,177,1119,140,57,36
male,91,173,25,low,build_muscle,104,94,2556,166,323,66
male,98,169,48,low,gain_weight,124,49,2408,202,252,65
male,58,187,32,low,lose_weight,44,160,1223,101,114,39
female,61,187,34,moderate,build_muscle,79,108,2466,108,322,82
female,89,168,21,high,build_muscle,92,50,3149,183,419,81
male,90,152,34,low,gain_weight,108,110,2324,153,256,75
male,87,173,34,low,build_muscle,93,38,2579,188,300,69
male,65,180,18,high,build_muscle,79,86,3300,105,493,100
female,95,159,22,low,gain_weight,104,180,2401,173,269,69
male,58,189,47,high,gain_weight,64,85,2988,110,436,88
female,71,182,33,high,build_muscle,88,173,3070,155,408,90
male,65,158,46,low,gain_weight,72,59,1915,113,230,59
female,72,155,49,moderate,gain_weight,81,145,2198,148,248,67
male,53,161,23,low,build_muscle,67,58,2050,105,272,60
female,59,187,39,moderate,build_muscle,66,42,2583,97,359,83
female,81,166,38,high,lose_weight,49,95,1843,139,186,59
female,62,182,35,low,gain_weight,65,138,1934,128,222,58
male,90,178,39,moderate,build_muscle,111,121,3074,156,398,94
female,98,160,20,low,gain_weight,102,140,2414,167,278,70
female,66,173,22,low,build_muscle,79,150,2025,127,251,56
female,92,179,21,high,lose_weight,64,92,2349,179,237,75
male,56,160,19,moderate,build_muscle,69,48,2527,122,357,67
male,98,184,41,moderate,build_muscle,126,52,3329,191,464,78
male,90,161,18,low,lose_weight,57,77,1533,149,120,50
female,58,177,47,high,gain_weight,63,133,2578,104,387,67
male,76,166,36,high,lose_weight,71,149,2546,159,327,66
male,58,168,44,high,build_muscle,63,140,2740,114,398,76
female,88,177,39,moderate,lose_weight,64,159,1745,166,145,55
male,67,154,36,low,lose_weight,48,61,994,118,63,29
male,93,174,20,high,build_muscle,119,105,3748,188,500,110
male,62,160,32,moderate,gain_weight,76,178,2726,127,400,68
male,92,160,21,moderate,gain_weight,109,131,3077,155,435,79
male,52,184,42,high,build_muscle,61,134,2860,103,398,94
female,55,156,36,high,build_muscle,67,60,2390,119,350,57
male,62,151,22,high,gain_weight,69,138,2957,122,423,86
male,88,152,30,low,build_muscle,107,35,2397,156,275,74
male,90,170,35,low,gain_weight,98,164,2592,150,354,63
male,96,159,25,low,build_muscle,115,141,2664,188,294,81
female,64,163,44,moderate,build_muscle,67,109,2402,139,318,63
female,76,166,49,low,lose_weight,65,145,1101,126,74,33
female,97,178,46,moderate,lose_weight,87,103,1968,203,170,52
female,84,175,28,moderate,lose_weight,66,34,1825,162,158,60
female,72,189,18,moderate,build_muscle,93,108,2860,124,390,88
male,55,186,27,moderate,gain_weight,60,65,2807,88,446,74
female,83,186,41,moderate,build_muscle,105,101,2836,164,349,86
female,82,150,42,high,gain_weight,88,85,2684,172,329,75
female,50,187,45,moderate,build_muscle,58,124,2317,109,333,60
male,55,176,27,moderate,lose_weight,39,113,1743,107,233,41
female,93,183,21,high,lose_weight,72,130,2447,164,276,76
male,50,187,37,low,lose_weight,30,33,1134,96,128,26
male,59,150,26,high,build_muscle,70,142,2862,117,440,70
female,54,180,31,high,gain_weight,67,92,2571,101,391,66
female,53,170,49,high,lose_weight,37,48,1430,95,167,42
male,68,159,45,moderate,gain_weight,73,165,2581,112,399,59
male,88,176,41,low,lose_weight,82,93,1613,144,149,48
male,81,162,47,high,build_muscle,86,155,3003,140,441,75
male,86,161,50,low,build_muscle,110,61,2162,185,195,70
female,74,188,24,high,build_muscle,86,133,3114,127,463,83
male,95,180,33,low,build_muscle,123,75,2675,173,350,64
male,90,161,40,high,build_muscle,116,140,3203,154,452,86
male,74,160,41,high,lose_weight,53,93,1907,129,225,54
female,60,158,38,high,build_muscle,65,120,2447,118,310,81
female,65,169,20,low,build_muscle,75,177,2053,114,251,65
male,76,179,41,moderate,lose_weight,63,98,1850,163,206,41
female,65,160,27,high,gain_weight,78,50,2682,106,365,88
female,82,185,44,low,lose_weight,51,35,1275,131,101,38
female,91,175,39,high,build_muscle,118,158,3240,196,412,89
female,95,150,27,moderate,lose_weight,78,109,1835,175,165,52
male,85,190,32,high,gain_weight,100,57,3578,180,475,105
male,62,180,46,high,build_muscle,66,141,2966,101,483,69
female,60,188,21,low,lose_weight,40,112,1200,99,140,26
female,93,152,43,high,gain_weight,95,39,2937,186,367,80
female,91,176,28,moderate,lose_weight,70,167,2027,148,229,57
male,90,180,18,high,lose_weight,69,63,2690,186,333,68
male,79,184,50,low,lose_weight,57,73,1265,127,120,30
male,69,163,41,high,lose_weight,55,61,1841,145,203,49
male,72,154,37,moderate,gain_weight,86,180,2610,145,367,62
female,87,180,29,low,gain_weight,112,74,2455,176,284,68
male,90,190,34,high,gain_weight,112,64,3660,163,529,98
male,57,168,44,moderate,build_muscle,65,155,2596,102,414,58
female,58,152,28,high,gain_weight,60,47,2443,93,383,59
male,65,163,31,low,lose_weight,54,109,1082,117,89,28
male,93,163,29,moderate,lose_weight,69,82,2045,149,246,51
female,92,177,21,moderate,gain_weight,102,128,3000,187,374,83
male,96,159,19,high,lose_weight,61,139,2421,163,263,79
male,69,152,21,high,gain_weight,89,58,2970,132,459,66
male,75,183,38,low,lose_weight,58,82,1392,161,102,37
male,66,155,18,low,lose_weight,53,62,1190,113,101,36
male,87,175,39,moderate,gain_weight,100,61,2957,179,350,93
female,93,174,43,low,gain_weight,115,46,2330,197,226,70
male,82,166,43,high,lose_weight,66,116,2181,156,266,54
male,58,152,21,high,lose_weight,52,58,1805,126,193,58
male,59,158,46,moderate,gain_weight,76,149,2353,128,291,74
male,65,170,44,low,gain_weight,80,146,2166,108,282,66
female,66,173,39,moderate,build_muscle,70,142,2487,137,322,71
male,100,188,47,low,lose_weight,88,47,1723,173,159,43
female,97,161,23,low,build_muscle,109,94,2452,197,269,64
female,61,177,43,high,build_muscle,64,62,2730,123,396,72
male,85,163,23,high,gain_weight,105,156,3435,153,463,107
male,53,180,36,low,gain_weight,68,88,2003,106,248,64
male,83,151,37,high,gain_weight,85,178,3063,166,403,87
female,52,160,34,high,build_muscle,56,73,2307,98,359,52
female,100,177,42,moderate,lose_weight,74,133,1912,201,142,59
female,98,171,27,high,lose_weight,74,163,2235,169,236,67
female,55,167,38,moderate,lose_weight,42,167,1290,119,113,39
male,59,181,18,moderate,build_muscle,67,159,2729,109,379,85
female,64,183,31,low,gain_weight,77,119,2042,121,236,67
male,61,178,37,high,build_muscle,74,98,3133,118,484,80
female,54,186,32,high,build_muscle,66,63,2546,104,396,60
female,91,164,33,high,gain_weight,109,160,3274,195,439,81
male,95,172,36,high,lose_weight,66,174,2539,190,313,58
male,64,156,18,moderate,gain_weight,67,67,2700,114,407,68
male,66,151,48,high,lose_weight,48,138,1728,121,204,47
male,52,172,40,moderate,build_muscle,61,148,2433,84,346,78
female,98,159,32,low,lose_weight,61,179,1319,193,49,38
female,77,157,43,moderate,lose_weight,54,77,1334,128,114,40
female,98,166,27,moderate,lose_weight,67,108,1973,194,179,53
female,83,172,29,high,lose_weight,66,35,2006,160,237,46
male,85,189,31,high,lose_weight,58,69,2458,164,313,60
male,96,150,18,high,gain_weight,118,175,3537,190,466,101
female,83,175,39,moderate,build_muscle,88,170,2689,135,389,65
female,79,190,34,high,gain_weight,87,141,3274,139,476,90
female,68,183,34,low,build_muscle,72,127,2120,148,226,68
female,89,170,45,moderate,gain_weight,100,174,2780,179,362,67
male,88,156,20,high,gain_weight,94,164,3270,147,452,96
female,77,190,19,low,lose_weight,60,103,1247,159,86,29
male,62,167,22,low,gain_weight,64,70,2345,114,300,76
female,95,177,19,moderate,build_muscle,112,132,3223,187,423,86
male,84,179,18,low,build_muscle,105,77,2633,137,387,59
female,77,183,32,high,lose_weight,46,97,2135,162,239,58
male,65,184,19,low,lose_weight,39,138,1426,129,125,45
female,93,151,25,low,build_muscle,108,41,2259,188,228,65
female,100,176,50,low,lose_weight,78,115,1419,200,52,45
male,71,154,37,low,lose_weight,52,82,992,137,59,22
male,78,152,38,moderate,lose_weight,56,119,1740,148,199,38
female,99,163,21,moderate,build_muscle,106,111,3004,165,429,69
male,55,190,38,low,lose_weight,35,111,1106,100,107,30
female,77,175,19,moderate,gain_weight,91,73,2768,139,350,89
male,87,168,30,high,build_muscle,96,114,3512,171,455,111
male,96,150,20,moderate,gain_weight,99,76,2981,187,373,81
female,95,162,43,moderate,gain_weight,119,63,2701,183,298,85
female,73,150,23,high,build_muscle,81,115,2667,160,316,84
male,87,167,47,low,gain_weight,104,178,2368,179,246,73
male,56,177,25,low,build_muscle,72,114,2248,110,310,62
female,78,166,21,high,build_muscle,81,179,2985,157,390,88
male,64,186,23,high,gain_weight,70,94,3236,116,502,84
female,72,187,22,low,gain_weight,90,84,2402,135,335,57
male,56,186,47,high,build_muscle,60,130,2842,92,452,73
male,51,183,36,moderate,build_muscle,63,91,2567,92,389,70
male,64,184,37,low,build_muscle,70,94,2382,116,303,77
female,70,154,28,high,build_muscle,89,86,2587,139,329,79
male,90,172,31,high,build_muscle,117,136,3487,173,518,79
male,75,158,28,high,lose_weight,65,74,2028,143,218,64
male,58,190,18,moderate,gain_weight,74,113,3053,94,449,97
female,74,173,33,moderate,lose_weight,52,135,1646,141,180,39
male,78,178,46,low,lose_weight,62,170,1368,124,123,41
female,56,166,29,low,gain_weight,68,38,1915,104,237,60
male,53,177,39,moderate,build_muscle,66,98,2726,103,379,88
female,93,155,26,high,lose_weight,60,79,2146,198,214,54
female,98,152,35,moderate,lose_weight,71,78,1736,177,155,44
female,75,151,26,low,build_muscle,77,164,2101,135,233,69
male,93,162,19,low,build_muscle,117,176,2533,161,306,73
female,59,159,26,moderate,gain_weight,69,42,2362,99,354,60
female,83,174,37,high,build_muscle,101,135,3009,142,457,67
female,91,189,35,moderate,lose_weight,85,123,2248,155,248,70
female,86,167,21,moderate,gain_weight,88,53,2833,182,344,80
male,77,161,19,high,gain_weight,91,138,3183,169,430,87
male,57,158,29,high,lose_weight,39,114,1747,91,231,50
male,77,151,25,high,gain_weight,80,70,3053,159,441,71
female,96,153,43,low,gain_weight,107,91,2150,185,234,52
male,76,173,38,high,gain_weight,95,157,3066,131,473,71
female,82,168,23,high,build_muscle,98,127,3054,141,415,92
female,75,183,38,moderate,gain_weight,91,134,2682,138,344,83
male,82,176,46,high,gain_weight,101,94,3304,166,431,101
female,67,161,36,low,gain_weight,71,136,1927,144,221,51
male,89,190,33,low,lose_weight,53,81,1572,183,104,46
female,92,160,18,low,gain_weight,96,66,2364,184,249,70
female,81,188,30,low,lose_weight,68,45,1371,138,130,32
male,100,187,27,low,gain_weight,105,89,2794,196,309,85
male,65,161,49,low,gain_weight,70,43,2131,108,310,50
male,51,174,20,moderate,build_muscle,57,110,2562,91,379,75
female,52,180,25,moderate,gain_weight,67,35,2481,97,378,64
female,63,158,30,high,build_muscle,75,40,2431,116,365,56
female,94,161,20,high,build_muscle,113,71,3321,170,441,97
female,82,175,18,moderate,build_muscle,85,113,2923,161,395,77
male,50,154,40,low,build_muscle,63,40,1826,87,267,45
female,92,153,48,moderate,gain_weight,117,86,2669,176,352,61
male,67,164,48,high,gain_weight,70,68,2794,116,401,80
male,72,162,19,moderate,build_muscle,76,45,2823,124,421,71
male,78,186,23,high,gain_weight,87,160,3472,165,509,85
female,83,161,21,low,lose_weight,68,109,1207,143,88,30
female,55,178,39,low,build_muscle,58,115,1875,90,239,61
female,84,163,29,low,lose_weight,54,73,1226,154,89,28
male,53,183,18,high,build_muscle,65,135,3126,111,498,76
female,81,186,39,moderate,build_muscle,94,117,2712,166,370,62
female,70,187,37,low,lose_weight,51,127,1042,114,69,33
female,82,162,35,moderate,build_muscle,91,171,2770,172,325,86
male,79,161,43,high,build_muscle,101,64,2995,153,415,79
female,72,179,45,high,build_muscle,86,56,2902,141,402,80
male,61,158,39,moderate,build_muscle,67,73,2518,106,347,77
male,90,166,42,high,lose_weight,64,119,2201,179,213,70
female,51,165,50,high,build_muscle,53,42,2267,102,329,59
female,94,168,40,high,lose_weight,84,113,2028,182,181,63
male,91,164,18,low,lose_weight,71,158,1589,150,133,50
male,71,171,30,low,lose_weight,57,81,1232,126,118,28
female,68,183,29,low,build_muscle,76,178,2262,113,292,70
male,60,167,38,moderate,gain_weight,70,65,2605,123,348,79
female,65,151,21,moderate,lose_weight,42,33,1425,104,154,43
female,65,189,45,high,build_muscle,77,132,2939,122,422,84
male,99,167,24,high,gain_weight,128,140,3714,185,476,118
female,96,164,39,low,gain_weight,109,80,2400,162,304,59
female,88,153,43,high,build_muscle,90,130,2771,147,385,70
female,96,163,46,high,gain_weight,124,71,3128,192,396,85
female,53,175,28,low,build_muscle,68,91,1912,91,278,47
male,54,151,23,low,gain_weight,57,35,2020,109,256,61
male,84,158,19,moderate,gain_weight,107,168,3011,169,391,85
male,58,168,40,high,build_muscle,67,95,2847,96,452,72
female,66,163,34,high,build_muscle,81,76,2534,122,329,80
male,58,157,33,low,lose_weight,43,106,1053,125,80,25
female,82,173,27,low,gain_weight,92,116,2243,179,225,68
male,92,162,30,moderate,lose_weight,68,75,2123,195,208,56
male,73,190,26,moderate,build_muscle,80,31,3124,131,429,98
female,57,189,49,moderate,lose_weight,41,87,1359,112,132,41
male,85,169,45,moderate,gain_weight,90,120,2923,167,380,81
male,51,158,28,high,build_muscle,56,166,2727,101,390,84
male,55,186,43,low,gain_weight,71,112,2146,95,288,67
female,74,175,27,moderate,build_muscle,89,144,2600,127,386,60
male,63,168,44,low,build_muscle,68,143,2146,130,291,51
female,74,165,41,moderate,lose_weight,60,139,1473,148,131,39
female,86,164,24,high,build_muscle,109,44,3058,147,399,97
male,87,176,36,moderate,gain_weight,104,114,3011,156,374,98
female,71,189,32,low,build_muscle,77,144,2204,117,309,54
female,65,167,40,high,lose_weight,58,116,1752,134,180,54
female,66,151,36,low,lose_weight,39,100,833,109,41,25
male,93,180,50,low,lose_weight,81,102,1483,182,102,38
male,87,189,27,moderate,build_muscle,111,130,3181,189,389,96
male,100,153,49,moderate,lose_weight,92,37,2048,212,153,64
male,84,179,50,moderate,lose_weight,53,39,2025,173,210,54
male,74,182,44,low,gain_weight,94,113,2305,140,318,52
female,81,176,37,moderate,build_muscle,88,129,2796,146,361,84
male,75,156,23,low,build_muscle,83,30,2148,147,239,66
female,72,173,40,moderate,build_muscle,87,138,2552,140,359,61
male,75,178,32,high,gain_weight,83,84,3215,151,424,101
male,63,166,36,low,lose_weight,49,146,1067,111,99,24
male,91,154,25,low,build_muscle,106,89,2469,148,300,74
male,72,188,24,moderate,lose_weight,51,109,2127,157,218,69
male,72,155,39,low,build_muscle,82,95,2234,129,277,67
female,82,151,47,moderate,build_muscle,102,129,2404,158,284,70
male,74,170,40,low,gain_weight,82,125,2194,157,253,60
male,52,190,44,low,gain_weight,56,121,2101,103,294,56
male,61,184,36,low,gain_weight,66,37,2168,98,312,58
female,90,156,45,moderate,lose_weight,60,88,1698,188,114,54
male,59,160,43,low,lose_weight,42,32,865,126,38,22
male,68,181,44,low,lose_weight,47,104,1286,126,119,33
male,96,190,44,high,gain_weight,111,115,3723,154,566,93
male,59,172,46,high,build_muscle,65,33,2816,105,440,70
male,84,152,30,high,build_muscle,107,143,3114,144,440,86
female,58,152,42,low,lose_weight,46,156,874,112,55,22
female,54,188,19,moderate,build_muscle,63,95,2591,110,350,83
female,91,165,50,high,lose_weight,70,150,1851,158,191,50
